REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/09/02 12:35:00,4709.07,-46.90,TRADE
NSW1,2024/09/02 12:40:00,4713.03,-46.90,TRADE
NSW1,2024/09/02 12:45:00,4617.04,-48.81,TRADE
NSW1,2024/09/02 12:50:00,4569.69,-48.81,TRADE
NSW1,2024/09/02 12:55:00,4561.52,-45.67,TRADE
NSW1,2024/09/02 13:00:00,4622.65,-45.75,TRADE
NSW1,2024/09/02 13:05:00,4634.37,-46.90,TRADE
NSW1,2024/09/02 13:10:00,4600.44,-49.13,TRADE
NSW1,2024/09/02 13:15:00,4638.06,-48.81,TRADE
NSW1,2024/09/02 13:20:00,4708.67,-45.22,TRADE
NSW1,2024/09/02 13:25:00,4775.18,-45.22,TRADE
NSW1,2024/09/02 13:30:00,4758.56,-46.90,TRADE
NSW1,2024/09/02 13:35:00,4894.47,-46.90,TRADE
NSW1,2024/09/02 13:40:00,4954.28,-45.21,TRADE
NSW1,2024/09/02 13:45:00,4796.9,-52.82,TRADE
NSW1,2024/09/02 13:50:00,4939.02,-46.90,TRADE
NSW1,2024/09/02 13:55:00,4924.06,-45.22,TRADE
NSW1,2024/09/02 14:00:00,4999.17,-45.22,TRADE
NSW1,2024/09/02 14:05:00,5015.3,-45.22,TRADE
NSW1,2024/09/02 14:10:00,5101.89,-45.22,TRADE
NSW1,2024/09/02 14:15:00,5092.72,-45.17,TRADE
NSW1,2024/09/02 14:20:00,5170.82,-15.34,TRADE
NSW1,2024/09/02 14:25:00,5304.66,-44.99,TRADE
NSW1,2024/09/02 14:30:00,5403.99,-35.27,TRADE
NSW1,2024/09/02 14:35:00,5458.91,-39.20,TRADE
NSW1,2024/09/02 14:40:00,5437.47,-44.99,TRADE
NSW1,2024/09/02 14:45:00,5497.03,-34.63,TRADE
NSW1,2024/09/02 14:50:00,5617.45,-44.99,TRADE
NSW1,2024/09/02 14:55:00,5641.02,-4.21,TRADE
NSW1,2024/09/02 15:00:00,5753.7,-11.26,TRADE
NSW1,2024/09/02 15:05:00,5815.59,-13.51,TRADE
NSW1,2024/09/02 15:10:00,5870.8,-33.46,TRADE
NSW1,2024/09/02 15:15:00,5887.19,-33.58,TRADE
NSW1,2024/09/02 15:20:00,6007.13,-45.01,TRADE
NSW1,2024/09/02 15:25:00,6092.84,-33.43,TRADE
NSW1,2024/09/02 15:30:00,6202.6,-44.99,TRADE
NSW1,2024/09/02 15:35:00,6247.27,-45.02,TRADE
NSW1,2024/09/02 15:40:00,6325.85,-45.01,TRADE
NSW1,2024/09/02 15:45:00,6429.72,-45,TRADE
NSW1,2024/09/02 15:50:00,6570.08,-23.82,TRADE
NSW1,2024/09/02 15:55:00,6668.98,-24.92,TRADE
NSW1,2024/09/02 16:00:00,6770.11,-15.24,TRADE
NSW1,2024/09/02 16:05:00,6915.83,-35.78,TRADE
NSW1,2024/09/02 16:10:00,6948.8,-10.61,TRADE
NSW1,2024/09/02 16:15:00,7091.5,-43.36,TRADE
NSW1,2024/09/02 16:20:00,7147.01,15.84,TRADE
NSW1,2024/09/02 16:25:00,7250.74,15.90,TRADE
NSW1,2024/09/02 16:30:00,7462.58,62.04,TRADE
NSW1,2024/09/02 16:35:00,7551.26,-41.35,TRADE
NSW1,2024/09/02 16:40:00,7688.52,15.69,TRADE
NSW1,2024/09/02 16:45:00,7739.85,41.07,TRADE
NSW1,2024/09/02 16:50:00,7811.26,60.45,TRADE
NSW1,2024/09/02 16:55:00,7980.8,65,TRADE
NSW1,2024/09/02 17:00:00,8054.62,72.96,TRADE
NSW1,2024/09/02 17:05:00,8145.21,54.40,TRADE
NSW1,2024/09/02 17:10:00,8260.61,74.99,TRADE
NSW1,2024/09/02 17:15:00,8327.5,3.72,TRADE
NSW1,2024/09/02 17:20:00,8478.92,74.99,TRADE
NSW1,2024/09/02 17:25:00,8435.33,65.80,TRADE
NSW1,2024/09/02 17:30:00,8528.73,74.99,TRADE
NSW1,2024/09/02 17:35:00,8623.74,76,TRADE
NSW1,2024/09/02 17:40:00,8721.07,76,TRADE
NSW1,2024/09/02 17:45:00,8834.95,85.06,TRADE
NSW1,2024/09/02 17:50:00,8920.1,83.41,TRADE
NSW1,2024/09/02 17:55:00,8998.4,83.18,TRADE
NSW1,2024/09/02 18:00:00,9106.48,84.48,TRADE
NSW1,2024/09/02 18:05:00,9126.82,76,TRADE
NSW1,2024/09/02 18:10:00,9058.83,74.99,TRADE
NSW1,2024/09/02 18:15:00,9081.52,74.99,TRADE
NSW1,2024/09/02 18:20:00,9109.39,76,TRADE
NSW1,2024/09/02 18:25:00,9089.69,76,TRADE
NSW1,2024/09/02 18:30:00,9117.46,75.80,TRADE
NSW1,2024/09/02 18:35:00,9119.99,75.80,TRADE
NSW1,2024/09/02 18:40:00,9072.2,74.99,TRADE
NSW1,2024/09/02 18:45:00,9050.43,74.99,TRADE
NSW1,2024/09/02 18:50:00,9056.43,74.99,TRADE
NSW1,2024/09/02 18:55:00,9045.47,75.80,TRADE
NSW1,2024/09/02 19:00:00,8988.47,74.99,TRADE
NSW1,2024/09/02 19:05:00,8916.7,74.99,TRADE
NSW1,2024/09/02 19:10:00,8848.45,74.99,TRADE
NSW1,2024/09/02 19:15:00,8819.93,74.99,TRADE
NSW1,2024/09/02 19:20:00,8747.67,74.99,TRADE
NSW1,2024/09/02 19:25:00,8694.05,65,TRADE
NSW1,2024/09/02 19:30:00,8703,74.99,TRADE
NSW1,2024/09/02 19:35:00,8604.94,65,TRADE
NSW1,2024/09/02 19:40:00,8660.77,74.99,TRADE
NSW1,2024/09/02 19:45:00,8632.44,65,TRADE
NSW1,2024/09/02 19:50:00,8604.09,65,TRADE
NSW1,2024/09/02 19:55:00,8644.77,74.99,TRADE
NSW1,2024/09/02 20:00:00,8574.95,56.98,TRADE
NSW1,2024/09/02 20:05:00,8614.12,65,TRADE
NSW1,2024/09/02 20:10:00,8537.04,60.98,TRADE
NSW1,2024/09/02 20:15:00,8486.73,61.49,TRADE
NSW1,2024/09/02 20:20:00,8548.77,65,TRADE
NSW1,2024/09/02 20:25:00,8471.55,74.99,TRADE
NSW1,2024/09/02 20:30:00,8435.63,61.16,TRADE
NSW1,2024/09/02 20:35:00,8411.95,74.99,TRADE
NSW1,2024/09/02 20:40:00,8438.98,74.99,TRADE
NSW1,2024/09/02 20:45:00,8398.72,74.99,TRADE
NSW1,2024/09/02 20:50:00,8379.61,74.99,TRADE
NSW1,2024/09/02 20:55:00,8389.48,74.99,TRADE
NSW1,2024/09/02 21:00:00,8275.86,63.20,TRADE
NSW1,2024/09/02 21:05:00,8257,74.99,TRADE
NSW1,2024/09/02 21:10:00,8167.33,57,TRADE
NSW1,2024/09/02 21:15:00,8177.16,65,TRADE
NSW1,2024/09/02 21:20:00,8108.06,61.19,TRADE
NSW1,2024/09/02 21:25:00,8093.75,62.78,TRADE
NSW1,2024/09/02 21:30:00,7972.05,55.70,TRADE
NSW1,2024/09/02 21:35:00,7906.28,63.39,TRADE
NSW1,2024/09/02 21:40:00,7920.92,62.67,TRADE
NSW1,2024/09/02 21:45:00,7869.24,57,TRADE
NSW1,2024/09/02 21:50:00,7840.34,62.34,TRADE
NSW1,2024/09/02 21:55:00,7821.12,57,TRADE
NSW1,2024/09/02 22:00:00,7820.87,42.24,TRADE
NSW1,2024/09/02 22:05:00,7738.5,35.88,TRADE
NSW1,2024/09/02 22:10:00,7880.51,57,TRADE
NSW1,2024/09/02 22:15:00,7874.55,57,TRADE
NSW1,2024/09/02 22:20:00,7816.42,57,TRADE
NSW1,2024/09/02 22:25:00,7832.99,57,TRADE
NSW1,2024/09/02 22:30:00,7775.79,42.96,TRADE
NSW1,2024/09/02 22:35:00,7763.13,55.43,TRADE
NSW1,2024/09/02 22:40:00,7721.93,57,TRADE
NSW1,2024/09/02 22:45:00,7677.34,57,TRADE
NSW1,2024/09/02 22:50:00,7618.8,56.98,TRADE
NSW1,2024/09/02 22:55:00,7618.23,56.98,TRADE
NSW1,2024/09/02 23:00:00,7595.63,56.98,TRADE
NSW1,2024/09/02 23:05:00,7525.25,57,TRADE
NSW1,2024/09/02 23:10:00,7534.43,74.99,TRADE
NSW1,2024/09/02 23:15:00,7556.64,57,TRADE
NSW1,2024/09/02 23:20:00,7489.03,44.13,TRADE
NSW1,2024/09/02 23:25:00,7543.24,57,TRADE
NSW1,2024/09/02 23:30:00,7517.42,57,TRADE
NSW1,2024/09/02 23:35:00,7520.9,74.99,TRADE
NSW1,2024/09/02 23:40:00,7450.79,57,TRADE
NSW1,2024/09/02 23:45:00,7449.09,65.25,TRADE
NSW1,2024/09/02 23:50:00,7367.56,56.80,TRADE
NSW1,2024/09/02 23:55:00,7389.81,56.98,TRADE
NSW1,2024/09/03 00:00:00,7390,58.93,TRADE
NSW1,2024/09/03 00:05:00,7330.65,56.98,TRADE
NSW1,2024/09/03 00:10:00,7404.06,76.72,TRADE
NSW1,2024/09/03 00:15:00,7400.24,76.49,TRADE
NSW1,2024/09/03 00:20:00,7344.35,57,TRADE
NSW1,2024/09/03 00:25:00,7295.07,67.34,TRADE
NSW1,2024/09/03 00:30:00,7266.46,59.25,TRADE
NSW1,2024/09/03 00:35:00,7296.13,75.44,TRADE
NSW1,2024/09/03 00:40:00,7220.88,57,TRADE
NSW1,2024/09/03 00:45:00,7198.5,57,TRADE
NSW1,2024/09/03 00:50:00,7164.6,57,TRADE
NSW1,2024/09/03 00:55:00,7118.2,57,TRADE
NSW1,2024/09/03 01:00:00,7145.45,62.46,TRADE
NSW1,2024/09/03 01:05:00,7099.52,57,TRADE
NSW1,2024/09/03 01:10:00,7098.35,57,TRADE
NSW1,2024/09/03 01:15:00,7073.79,60.73,TRADE
NSW1,2024/09/03 01:20:00,7026.41,57,TRADE
NSW1,2024/09/03 01:25:00,6952.08,58.83,TRADE
NSW1,2024/09/03 01:30:00,6932.04,56.98,TRADE
NSW1,2024/09/03 01:35:00,6877.4,56.98,TRADE
NSW1,2024/09/03 01:40:00,6868.66,56.98,TRADE
NSW1,2024/09/03 01:45:00,6863.59,57,TRADE
NSW1,2024/09/03 01:50:00,6784.76,57,TRADE
NSW1,2024/09/03 01:55:00,6786.05,57,TRADE
NSW1,2024/09/03 02:00:00,6773.06,56.98,TRADE
NSW1,2024/09/03 02:05:00,6720.71,57,TRADE
NSW1,2024/09/03 02:10:00,6721.82,57,TRADE
NSW1,2024/09/03 02:15:00,6687.25,43.20,TRADE
NSW1,2024/09/03 02:20:00,6632,56.98,TRADE
NSW1,2024/09/03 02:25:00,6604.2,56.98,TRADE
NSW1,2024/09/03 02:30:00,6582.84,56.98,TRADE
NSW1,2024/09/03 02:35:00,6537.37,57.48,TRADE
NSW1,2024/09/03 02:40:00,6554.13,57,TRADE
NSW1,2024/09/03 02:45:00,6510.11,56.98,TRADE
NSW1,2024/09/03 02:50:00,6486.39,57,TRADE
NSW1,2024/09/03 02:55:00,6493.46,76.72,TRADE
NSW1,2024/09/03 03:00:00,6487.68,57,TRADE
NSW1,2024/09/03 03:05:00,6468.29,57,TRADE
NSW1,2024/09/03 03:10:00,6532.75,58.93,TRADE
NSW1,2024/09/03 03:15:00,6496.53,57,TRADE
NSW1,2024/09/03 03:20:00,6490.75,57,TRADE
NSW1,2024/09/03 03:25:00,6458.49,60.73,TRADE
NSW1,2024/09/03 03:30:00,6440.52,57,TRADE
NSW1,2024/09/03 03:35:00,6408.35,57,TRADE
NSW1,2024/09/03 03:40:00,6430.83,58.93,TRADE
NSW1,2024/09/03 03:45:00,6411.04,59.38,TRADE
NSW1,2024/09/03 03:50:00,6429.44,56.98,TRADE
NSW1,2024/09/03 03:55:00,6441.19,57,TRADE
NSW1,2024/09/03 04:00:00,6438.77,56.98,TRADE
NSW1,2024/09/03 04:05:00,6499.28,57,TRADE
NSW1,2024/09/03 04:10:00,6474.34,57,TRADE
NSW1,2024/09/03 04:15:00,6532.5,57,TRADE
NSW1,2024/09/03 04:20:00,6523.94,57,TRADE
NSW1,2024/09/03 04:25:00,6538.7,57,TRADE
NSW1,2024/09/03 04:30:00,6529.95,56.98,TRADE
NSW1,2024/09/03 04:35:00,6558.18,59.38,TRADE
NSW1,2024/09/03 04:40:00,6579.62,57,TRADE
NSW1,2024/09/03 04:45:00,6623.56,57,TRADE
NSW1,2024/09/03 04:50:00,6631.31,57,TRADE
NSW1,2024/09/03 04:55:00,6710.31,70.66,TRADE
NSW1,2024/09/03 05:00:00,6765.98,74.99,TRADE
NSW1,2024/09/03 05:05:00,6825.6,61,TRADE
NSW1,2024/09/03 05:10:00,6911.7,74.99,TRADE
NSW1,2024/09/03 05:15:00,6930.42,87.33,TRADE
NSW1,2024/09/03 05:20:00,7048.11,74.99,TRADE
NSW1,2024/09/03 05:25:00,7059.11,74.99,TRADE
NSW1,2024/09/03 05:30:00,7114.78,74.99,TRADE
NSW1,2024/09/03 05:35:00,7194.5,59.05,TRADE
NSW1,2024/09/03 05:40:00,7229.99,59.81,TRADE
NSW1,2024/09/03 05:45:00,7276.63,56.98,TRADE
NSW1,2024/09/03 05:50:00,7300.87,58.22,TRADE
NSW1,2024/09/03 05:55:00,7358.95,74.99,TRADE
NSW1,2024/09/03 06:00:00,7397.35,74.99,TRADE
NSW1,2024/09/03 06:05:00,7530.72,76,TRADE
NSW1,2024/09/03 06:10:00,7699.35,105.74,TRADE
NSW1,2024/09/03 06:15:00,7773.63,107.98,TRADE
NSW1,2024/09/03 06:20:00,7876.22,120.46,TRADE
NSW1,2024/09/03 06:25:00,7939.04,105.74,TRADE
NSW1,2024/09/03 06:30:00,8048.23,105.74,TRADE
NSW1,2024/09/03 06:35:00,8053.89,107.43,TRADE
NSW1,2024/09/03 06:40:00,8158.21,134.69,TRADE
NSW1,2024/09/03 06:45:00,8118.55,102.50,TRADE
NSW1,2024/09/03 06:50:00,8135.77,105.89,TRADE
NSW1,2024/09/03 06:55:00,8192.34,87.50,TRADE
NSW1,2024/09/03 07:00:00,8090.74,35.88,TRADE
NSW1,2024/09/03 07:05:00,8063.61,61.55,TRADE
NSW1,2024/09/03 07:10:00,7974.48,35.88,TRADE
NSW1,2024/09/03 07:15:00,7933.17,35.88,TRADE
NSW1,2024/09/03 07:20:00,7867.43,35.88,TRADE
NSW1,2024/09/03 07:25:00,7924.91,35.88,TRADE
NSW1,2024/09/03 07:30:00,7754.59,0,TRADE
NSW1,2024/09/03 07:35:00,7750.85,4.38,TRADE
NSW1,2024/09/03 07:40:00,7647.86,2.79,TRADE
NSW1,2024/09/03 07:45:00,7571,-13.51,TRADE
NSW1,2024/09/03 07:50:00,7514.55,-11.26,TRADE
NSW1,2024/09/03 07:55:00,7387.5,-10.96,TRADE
NSW1,2024/09/03 08:00:00,7304.02,0,TRADE
NSW1,2024/09/03 08:05:00,7236.32,57,TRADE
NSW1,2024/09/03 08:10:00,7139.32,54.40,TRADE
NSW1,2024/09/03 08:15:00,6984.93,8.86,TRADE
NSW1,2024/09/03 08:20:00,6972.58,9.01,TRADE
NSW1,2024/09/03 08:25:00,6794.43,0,TRADE
NSW1,2024/09/03 08:30:00,6653.52,0,TRADE
NSW1,2024/09/03 08:35:00,6574.2,61.29,TRADE
NSW1,2024/09/03 08:40:00,6474,57,TRADE
NSW1,2024/09/03 08:45:00,6311.84,8.44,TRADE
NSW1,2024/09/03 08:50:00,6252.1,8.91,TRADE
NSW1,2024/09/03 08:55:00,6070.49,18.59,TRADE
NSW1,2024/09/03 09:00:00,5997.28,8.64,TRADE
NSW1,2024/09/03 09:05:00,5936.49,37,TRADE
NSW1,2024/09/03 09:10:00,5905.11,55.48,TRADE
NSW1,2024/09/03 09:15:00,5795.6,9.04,TRADE
NSW1,2024/09/03 09:20:00,5782.01,19.70,TRADE
NSW1,2024/09/03 09:25:00,5682.27,19.73,TRADE
NSW1,2024/09/03 09:30:00,5585.75,9.07,TRADE
NSW1,2024/09/03 09:35:00,5526.09,0.21,TRADE
NSW1,2024/09/03 09:40:00,5466.36,0.18,TRADE
NSW1,2024/09/03 09:45:00,5464.94,0.16,TRADE
NSW1,2024/09/03 09:50:00,5347.15,0.14,TRADE
NSW1,2024/09/03 09:55:00,5245.8,0.16,TRADE
NSW1,2024/09/03 10:00:00,5232.42,0.78,TRADE
NSW1,2024/09/03 10:05:00,5124.02,9.31,TRADE
NSW1,2024/09/03 10:10:00,5143.01,26.38,TRADE
NSW1,2024/09/03 10:15:00,5007.79,0.99,TRADE
NSW1,2024/09/03 10:20:00,5006.34,1.39,TRADE
NSW1,2024/09/03 10:25:00,4965.54,3.41,TRADE
NSW1,2024/09/03 10:30:00,4906.68,0.28,TRADE
NSW1,2024/09/03 10:35:00,4893.29,9.42,TRADE
NSW1,2024/09/03 10:40:00,4899.22,10.33,TRADE
NSW1,2024/09/03 10:45:00,4810.15,9.34,TRADE
NSW1,2024/09/03 10:50:00,4825.59,0.28,TRADE
NSW1,2024/09/03 10:55:00,4749.37,4.73,TRADE
NSW1,2024/09/03 11:00:00,4693.56,0.02,TRADE
NSW1,2024/09/03 11:05:00,4662.98,0.18,TRADE
NSW1,2024/09/03 11:10:00,4735.72,9.37,TRADE
NSW1,2024/09/03 11:15:00,4675.68,0.53,TRADE
NSW1,2024/09/03 11:20:00,4679.13,0.81,TRADE
NSW1,2024/09/03 11:25:00,4618.54,0.24,TRADE
NSW1,2024/09/03 11:30:00,4568.21,-0.74,TRADE
NSW1,2024/09/03 11:35:00,4588.21,9.24,TRADE
NSW1,2024/09/03 11:40:00,4563.29,0.01,TRADE
NSW1,2024/09/03 11:45:00,4528.57,-1.54,TRADE
NSW1,2024/09/03 11:50:00,4482.5,0.02,TRADE
NSW1,2024/09/03 11:55:00,4494.93,-1.83,TRADE
NSW1,2024/09/03 12:00:00,4516.76,0.02,TRADE
NSW1,2024/09/03 12:05:00,4469.64,0.02,TRADE
NSW1,2024/09/03 12:10:00,4606.01,10.01,TRADE
NSW1,2024/09/03 12:15:00,4454.5,-0.71,TRADE
NSW1,2024/09/03 12:20:00,4514.07,0.16,TRADE
NSW1,2024/09/03 12:25:00,4460.13,0.18,TRADE
NSW1,2024/09/03 12:30:00,4474.32,0.02,TRADE
NSW1,2024/09/03 12:35:00,4483.29,0.16,TRADE
NSW1,2024/09/03 12:40:00,4509.13,0.19,TRADE
NSW1,2024/09/03 12:45:00,4478.54,0.15,TRADE
NSW1,2024/09/03 12:50:00,4496.56,0.15,TRADE
NSW1,2024/09/03 12:55:00,4442.9,0.12,TRADE
NSW1,2024/09/03 13:00:00,4500.4,0.15,TRADE
NSW1,2024/09/03 13:05:00,4511.41,0.15,TRADE
NSW1,2024/09/03 13:10:00,4567.28,-13.51,TRADE
NSW1,2024/09/03 13:15:00,4576.23,0.02,TRADE
NSW1,2024/09/03 13:20:00,4602.79,-0.99,TRADE
NSW1,2024/09/03 13:25:00,4587.63,-0.91,TRADE
NSW1,2024/09/03 13:30:00,4658.9,0.02,TRADE
NSW1,2024/09/03 13:35:00,4557.66,-22.80,TRADE
NSW1,2024/09/03 13:40:00,4717.99,-13.51,TRADE
NSW1,2024/09/03 13:45:00,4680.45,-13.51,TRADE
NSW1,2024/09/03 13:50:00,4773.25,-0.96,TRADE
NSW1,2024/09/03 13:55:00,4762.52,-13.51,TRADE
NSW1,2024/09/03 14:00:00,4817.43,0.02,TRADE
NSW1,2024/09/03 14:05:00,4881.32,75.80,TRADE
NSW1,2024/09/03 14:10:00,4904.59,52.04,TRADE
NSW1,2024/09/03 14:15:00,4944.04,-22.17,TRADE
NSW1,2024/09/03 14:20:00,4984.4,-22.12,TRADE
NSW1,2024/09/03 14:25:00,5046.01,-0.18,TRADE
NSW1,2024/09/03 14:30:00,5132.18,10.01,TRADE
NSW1,2024/09/03 14:35:00,5180.38,0.22,TRADE
NSW1,2024/09/03 14:40:00,5252.8,135,TRADE
NSW1,2024/09/03 14:45:00,5333.06,10.01,TRADE
NSW1,2024/09/03 14:50:00,5406.2,135,TRADE
NSW1,2024/09/03 14:55:00,5471.65,75.80,TRADE
NSW1,2024/09/03 15:00:00,5519.8,57,TRADE
NSW1,2024/09/03 15:05:00,5612.9,-30.52,TRADE
NSW1,2024/09/03 15:10:00,5624.87,-29.94,TRADE
NSW1,2024/09/03 15:15:00,5758.95,-20.88,TRADE
NSW1,2024/09/03 15:20:00,5848.84,-20.75,TRADE
NSW1,2024/09/03 15:25:00,6006.06,-11.26,TRADE
NSW1,2024/09/03 15:30:00,6148.98,0.12,TRADE
NSW1,2024/09/03 15:35:00,6195.64,-29.77,TRADE
NSW1,2024/09/03 15:40:00,6328.58,-0.90,TRADE
NSW1,2024/09/03 15:45:00,6482.03,-0.17,TRADE
NSW1,2024/09/03 15:50:00,6585.65,0.12,TRADE
NSW1,2024/09/03 15:55:00,6746.41,0.13,TRADE
NSW1,2024/09/03 16:00:00,6856.57,0.28,TRADE
NSW1,2024/09/03 16:05:00,6942.01,0.14,TRADE
NSW1,2024/09/03 16:10:00,7023.13,-35,TRADE
NSW1,2024/09/03 16:15:00,7200.3,-35,TRADE
NSW1,2024/09/03 16:20:00,7240.12,-31.03,TRADE
NSW1,2024/09/03 16:25:00,7350.91,9.73,TRADE
NSW1,2024/09/03 16:30:00,7500.29,45,TRADE
NSW1,2024/09/03 16:35:00,7571.22,57.26,TRADE
NSW1,2024/09/03 16:40:00,7701.31,74.99,TRADE
NSW1,2024/09/03 16:45:00,7800.01,78.07,TRADE
NSW1,2024/09/03 16:50:00,7938.97,127.44,TRADE
NSW1,2024/09/03 16:55:00,8024.27,105,TRADE
NSW1,2024/09/03 17:00:00,8126.11,135,TRADE
NSW1,2024/09/03 17:05:00,8183.08,105,TRADE
NSW1,2024/09/03 17:10:00,8269.76,108.87,TRADE
NSW1,2024/09/03 17:15:00,8339.12,135,TRADE
NSW1,2024/09/03 17:20:00,8517.96,135,TRADE
NSW1,2024/09/03 17:25:00,8595.09,151.92,TRADE
NSW1,2024/09/03 17:30:00,8706.86,168.29,TRADE
NSW1,2024/09/03 17:35:00,8811.52,160.57,TRADE
NSW1,2024/09/03 17:40:00,8874.21,141.98,TRADE
NSW1,2024/09/03 17:45:00,9046.7,194.38,TRADE
NSW1,2024/09/03 17:50:00,9111.11,200.90,TRADE
NSW1,2024/09/03 17:55:00,9191.74,235.16,TRADE
NSW1,2024/09/03 18:00:00,9309.8,256.47,TRADE
NSW1,2024/09/03 18:05:00,9362.35,213.53,TRADE
NSW1,2024/09/03 18:10:00,9380.25,212.10,TRADE
NSW1,2024/09/03 18:15:00,9404.11,180.18,TRADE
NSW1,2024/09/03 18:20:00,9402.24,215.73,TRADE
NSW1,2024/09/03 18:25:00,9437.54,209.33,TRADE
NSW1,2024/09/03 18:30:00,9484.97,214.50,TRADE
NSW1,2024/09/03 18:35:00,9490.84,200.90,TRADE
NSW1,2024/09/03 18:40:00,9468.2,204.12,TRADE
NSW1,2024/09/03 18:45:00,9454.91,190,TRADE
NSW1,2024/09/03 18:50:00,9411.4,167.44,TRADE
NSW1,2024/09/03 18:55:00,9408.52,167.60,TRADE
NSW1,2024/09/03 19:00:00,9369.35,162.07,TRADE
NSW1,2024/09/03 19:05:00,9386.63,156.97,TRADE
NSW1,2024/09/03 19:10:00,9303.29,149.76,TRADE
NSW1,2024/09/03 19:15:00,9285.77,135.89,TRADE
NSW1,2024/09/03 19:20:00,9208.4,132.61,TRADE
NSW1,2024/09/03 19:25:00,9213.11,132.97,TRADE
NSW1,2024/09/03 19:30:00,9189.6,135,TRADE
NSW1,2024/09/03 19:35:00,9209.72,135,TRADE
NSW1,2024/09/03 19:40:00,9130.58,135,TRADE
NSW1,2024/09/03 19:45:00,9117.83,132.18,TRADE
NSW1,2024/09/03 19:50:00,9083.63,132.17,TRADE
NSW1,2024/09/03 19:55:00,9093.91,129.47,TRADE
NSW1,2024/09/03 20:00:00,9048.74,109.83,TRADE
NSW1,2024/09/03 20:05:00,9035.33,123.96,TRADE
NSW1,2024/09/03 20:10:00,9015.97,109.35,TRADE
NSW1,2024/09/03 20:15:00,8969.7,105,TRADE
NSW1,2024/09/03 20:20:00,8979.76,105,TRADE
NSW1,2024/09/03 20:25:00,8985.37,102.50,TRADE
NSW1,2024/09/03 20:30:00,8938.59,91.33,TRADE
NSW1,2024/09/03 20:35:00,8903.64,101.88,TRADE
NSW1,2024/09/03 20:40:00,8837.37,90.89,TRADE
NSW1,2024/09/03 20:45:00,8823.69,98.39,TRADE
NSW1,2024/09/03 20:50:00,8812.28,87.89,TRADE
NSW1,2024/09/03 20:55:00,8805.65,83.81,TRADE
NSW1,2024/09/03 21:00:00,8718.34,82.27,TRADE
NSW1,2024/09/03 21:05:00,8651.98,87.89,TRADE
NSW1,2024/09/03 21:10:00,8698.06,105,TRADE
NSW1,2024/09/03 21:15:00,8564.87,83.27,TRADE
NSW1,2024/09/03 21:20:00,8562.36,83.90,TRADE
NSW1,2024/09/03 21:25:00,8507.64,79.22,TRADE
NSW1,2024/09/03 21:30:00,8458.1,75.80,TRADE
NSW1,2024/09/03 21:35:00,8420.65,87.50,TRADE
NSW1,2024/09/03 21:40:00,8386.57,75.80,TRADE
NSW1,2024/09/03 21:45:00,8372.7,74.99,TRADE
NSW1,2024/09/03 21:50:00,8295.33,74.99,TRADE
NSW1,2024/09/03 21:55:00,8210.32,74.99,TRADE
NSW1,2024/09/03 22:00:00,8200.85,66.22,TRADE
NSW1,2024/09/03 22:05:00,8102.95,74.99,TRADE
NSW1,2024/09/03 22:10:00,8182.75,74.99,TRADE
NSW1,2024/09/03 22:15:00,8141.16,74.99,TRADE
NSW1,2024/09/03 22:20:00,8132.84,74.99,TRADE
NSW1,2024/09/03 22:25:00,8161.89,74.99,TRADE
NSW1,2024/09/03 22:30:00,8085.15,71.76,TRADE
NSW1,2024/09/03 22:35:00,8065.89,74.99,TRADE
NSW1,2024/09/03 22:40:00,8068.6,76,TRADE
NSW1,2024/09/03 22:45:00,8057.88,75.80,TRADE
NSW1,2024/09/03 22:50:00,8028.27,76,TRADE
NSW1,2024/09/03 22:55:00,7975.83,74.99,TRADE
NSW1,2024/09/03 23:00:00,7956.4,74.99,TRADE
NSW1,2024/09/03 23:05:00,7824.21,74.99,TRADE
NSW1,2024/09/03 23:10:00,7940.72,76.72,TRADE
NSW1,2024/09/03 23:15:00,7892.91,75.80,TRADE
NSW1,2024/09/03 23:20:00,7845.88,76.72,TRADE
NSW1,2024/09/03 23:25:00,7778.14,75.80,TRADE
NSW1,2024/09/03 23:30:00,7793.24,74.99,TRADE
NSW1,2024/09/03 23:35:00,7753.3,76,TRADE
NSW1,2024/09/03 23:40:00,7821.21,76.72,TRADE
NSW1,2024/09/03 23:45:00,7789.63,75.80,TRADE
NSW1,2024/09/03 23:50:00,7793.67,76.72,TRADE
NSW1,2024/09/03 23:55:00,7762.59,74.99,TRADE
NSW1,2024/09/04 00:00:00,7766.82,74.99,TRADE
NSW1,2024/09/04 00:05:00,7710.21,74.99,TRADE
NSW1,2024/09/04 00:10:00,7698.28,74.99,TRADE
NSW1,2024/09/04 00:15:00,7716.05,65,TRADE
NSW1,2024/09/04 00:20:00,7683.94,74.99,TRADE
NSW1,2024/09/04 00:25:00,7651.73,74.99,TRADE
NSW1,2024/09/04 00:30:00,7632.51,74.99,TRADE
NSW1,2024/09/04 00:35:00,7582.24,74.99,TRADE
NSW1,2024/09/04 00:40:00,7582.64,74.99,TRADE
NSW1,2024/09/04 00:45:00,7509.76,74.99,TRADE
NSW1,2024/09/04 00:50:00,7502.44,74.99,TRADE
NSW1,2024/09/04 00:55:00,7516.66,74.99,TRADE
NSW1,2024/09/04 01:00:00,7499.73,65,TRADE
NSW1,2024/09/04 01:05:00,7505.25,61.45,TRADE
