date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,precipitation_SK,electricity_daily_average_CZ,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK
31/01/2024,3.80,5.26,3.08,1.19,1.58,6.2670366415729e-07,0.000173142432509352,5.79627689893454e-06,6.65961153631212e-05,8.48013998662995e-06,2137.00,64.7926459037993,54.096649680245,66.7373181284013,73.9108963624724,67.3169584648381,-2661321.5,-144215.8,183285.3,108858.4,-15875.7
01/02/2024,-0.68,2.09,1.73,1.09,-1.28,2.24671343385249e-05,8.08905519401096e-05,7.82249030799963e-05,6.6315989144262e-05,0.000104897531926723,2191.51,76.2870613601637,53.7810000705528,83.4559495456069,83.0424211033513,64.3313109686261,-2661053.1,-132660,180250.7,108204.9,-14984.1
02/02/2024,-4.12,0.34,-1.38,-1.62,-5.56,0.000497565763001986,0.000210130132817393,0.000157833372644878,0.0013448373004511,0.00032880114683218,2097.89,58.231056476617,46.6950471294504,72.7334493586582,66.9457501092487,76.636166453734,-2659909.1,-126806.4,180685.1,109372.6,-14371.1
03/02/2024,-9.84,-1.89,-6.20,-5.97,-9.96,5.15923191774741e-05,0.00182559974231191,0.000241057701942088,0.00261538054648767,0.000104363270642416,1779.87,85.2581948780447,53.0069462589113,84.4932079967445,65.6963592763842,89.4067526488296,-2675010.7,-318665.3,176331.8,101411.8,-19748.3
04/02/2024,-8.65,-2.37,-3.50,-6.29,-7.23,0.000434367884830449,0.000664028257508235,0.00133946907384794,0.003783313256985,0.000421905005735019,1456.43,71.5285002597586,55.2496479631903,62.2555733560565,63.3716499339871,76.9566209193039,-2676322.9,-417586.5,173213.9,89721.2,-23091.6
05/02/2024,-3.73,-2.29,-1.16,-4.42,-2.77,0.00160328508262866,0.000163180312233344,0.00411776664013925,0.00223337866425706,0.00182042358781055,1702.85,51.8680295906504,67.3032091016084,43.8223299099053,60.9420859928154,54.9605241430888,-2649938.7,-74341.9,185522.2,108641.5,-15574.9
06/02/2024,-1.84,-3.39,0.17,-3.12,-0.72,0.0016208204899219,0.000573438760874035,0.00381354311619229,0.00434223271941358,0.00176715169950056,1665.99,43.7817718939715,51.2426230248869,60.4438254249394,77.9904697549859,55.9134392467908,-2650324.3,11177.4,185450.4,111391.8,-14384.3
07/02/2024,-2.96,-3.37,0.37,-2.37,-1.99,0.000923849322329179,0.000606431465948332,0.000484629460881274,0.0034917249320412,0.00110346021731974,1974.45,66.3444368917623,67.2407199899228,56.1230659536193,70.0912239805404,63.6793766793709,-2651520.3,36707.7,183596.6,111761.6,-13857.1
08/02/2024,-4.47,-3.83,0.40,-3.47,-3.47,0.00280617495611027,0.00226274974890257,0.00658229827483296,0.00454145959743855,0.00668966494735702,2251.93,39.275853808523,60.8875462098771,30.1100852991908,62.4163320263103,43.0620722356585,-2649406.9,59328.4,183596.2,112854.7,-13089.7
09/02/2024,-3.87,-2.46,3.40,1.37,-1.84,5.95079183901127e-05,0.000803456667360279,0.000803387711873945,0.00221190183642107,0.000721652858680403,1896.86,87.045288440454,65.2794508893734,92.4266827895766,82.0340303638996,87.8692644840577,-2654400.5,26051.4,175729.4,108492.3,-15178.2
10/02/2024,-2.32,0.38,1.98,-0.87,-1.44,0.00014252354791592,0.000735789087728348,0.00806438899771227,0.0129623837749703,0.00192269797858853,1814.34,87.484584410596,68.0899789146334,35.6879158830222,39.3457097557629,67.0494766095411,-2680483.6,-244063.5,165881.1,98369,-21613.1
11/02/2024,-0.20,3.70,2.43,-1.87,-2.13,0.000296766636271169,0.00216721129522179,0.000131969954001918,0.000641279437133364,6.10748942029403e-05,1558.75,70.0672426904385,62.6677641250096,105.974150181183,104.932483823828,101.832971049865,-2688381,-421334.3,156826.1,87261.3,-24967
12/02/2024,2.50,4.40,7.27,1.60,3.27,0.00263727426620448,0.00585149011534555,0.00397920834608226,0.00119653067716449,0.0082046587510554,1905.07,48.8365980956787,28.2612387702605,49.3792954292763,86.0415767718009,33.3169971922584,-2662696.1,-126799.8,165329.3,105124.3,-17213.7
13/02/2024,2.97,0.81,7.18,3.88,3.71,0.000371098384171583,0.00175202636792704,0.00809623380387084,0.00339454469688545,0.00276835972531116,1871.03,91.3962322836868,64.460228506965,55.6300402300819,58.8035523250355,77.0014237551123,-2664846.5,-75066,163027.5,107204,-16191
14/02/2024,0.58,-1.63,5.07,3.35,2.27,0.0014848262751535,0.00175943902315723,0.00726641239131094,0.00512362094356433,0.00465545269638892,1784.07,68.0311561365434,72.8570702758834,37.0964557935633,51.2640502920416,58.8784910840369,-2663458.5,-40679.6,162844.6,108204,-15368.5
15/02/2024,-3.22,-2.13,0.17,-0.55,-3.03,0.000686024917206243,0.000518198961699284,0.000883415713870888,0.00291861398562137,0.00113300806109593,1844.00,88.2058721860751,86.1981167240262,107.157151071164,77.0043896904223,93.0902634774061,-2660079.8,-24902,165577.5,111247,-14265.2
16/02/2024,-3.58,-1.78,-0.49,-3.06,-3.53,0.00115045139675728,0.00394923783990552,0.000725037602717006,6.23918713008256e-05,0.00255963084508187,1582.56,100.039236383378,75.845465418014,104.963817117989,124.816409621033,100.629177785644,-2661973.6,-43065.9,167179.8,111857.7,-14754.1
17/02/2024,2.98,1.95,3.26,-1.03,0.34,0.00135225785017289,0.00272308128477138,0.00306276761331713,0.00050186711029591,0.00263105788802329,1692.56,77.7470986031381,61.9146226441627,64.1052792918235,85.8391788136711,51.7147032923815,-2690756.5,-313312,156404.4,98047.1,-22002.5
18/02/2024,1.81,0.94,5.37,2.09,2.16,0.00902600794066318,0.00154058301422963,0.00748301839882134,0.00278656514020343,0.0083329159367469,1350.96,17.6466638800338,48.5624417863249,26.6764363042551,47.6574078494704,36.4379267012525,-2696014,-431759.4,149681,83538.2,-25138.2
19/02/2024,-1.37,-1.81,6.96,6.66,2.85,0.00677439795483588,0.00186232509327419,0.00476596162336988,0.00177360327321267,0.00355628379321297,1706.18,50.0510091514902,61.8085979547638,36.2194813099894,88.3357561188759,27.5293197454914,-2665219.7,-74230.7,158755,99734.8,-16920.4
20/02/2024,-4.45,-3.53,1.42,4.15,-1.25,0.000752914948658098,0.000327751580376742,0.00210990162068116,0.001654793153981,0.0016088687016416,1681.82,95.8986072428201,103.63633156633,57.7952052912145,82.1324167873943,72.7307489398395,-2660327.7,-16204.7,163707.8,105080.8,-15104.2
21/02/2024,-6.23,-3.99,-0.87,-0.72,-4.24,0.000210371484408566,0.000128782555087214,0.000219453859319748,0.00123685320546392,0.000332001258882128,1548.49,120.839792966343,102.234107087935,110.405030503303,85.5797733181511,115.054876156801,-2657043.3,15051.2,167013.6,109130.5,-14644.2
22/02/2024,-5.94,-3.64,-3.26,-4.38,-5.99,0.000530454818507432,0.00017287942956056,6.20061714771267e-05,0.00133462999898367,0.000471846803526471,1463.08,96.8374619492246,87.2131825161982,131.497810258309,118.888723890729,112.342520808492,-2654223.6,29593.5,172183.4,111611.8,-14412.8
23/02/2024,-6.52,-2.07,-4.35,-5.38,-7.88,0.000243565293802231,0.000187861691488002,0.000126423408677821,0.000939566787721315,0.000436247436600351,1608.46,115.65859582073,95.6955637905604,118.401686194984,103.483896300298,109.978817311642,-2655331.9,-1554.4,176822.9,110870.9,-14036.1
24/02/2024,-2.91,0.20,-3.82,-6.17,-6.77,0.00114528202850659,0.00125165687650836,0.000257643865415352,0.000470177750451115,0.000527679287254518,1449.98,85.0222298124056,65.6329468699243,129.502162777357,116.474025091581,124.538713518772,-2680651,-253618.7,169754.6,99466.7,-20760.6
25/02/2024,-0.07,1.32,-0.43,-6.23,-2.06,0.0021930772314166,0.000812222885390295,0.000849703087939468,0.000584910333412506,0.00163125729032265,1545.61,91.1092779130753,101.654007384677,103.496377163887,117.614334662214,99.3707391718951,-2690413.5,-409278.5,164768.8,88077.8,-24769.1
26/02/2024,1.31,2.63,0.46,-5.65,-1.25,0.00467839700287724,0.00149842105137234,0.00274160905303869,0.000562216410551411,0.00293897313431996,1690.37,63.0824363643433,81.2201632466361,79.5670257942082,117.845870450898,81.4277387846168,-2665293.8,-107853.6,176587.1,106659.2,-16852.7
27/02/2024,0.88,2.45,2.02,-3.04,-0.80,0.00702867175276417,0.00263113322729831,0.00370810434927889,0.00426362861945042,0.00368088133418928,1879.20,61.6595913446483,80.1665140191418,63.9933174709633,101.292265927,70.7760955354413,-2664663.3,-92958.4,177004.6,108226.5,-15896.6
28/02/2024,0.80,1.37,2.52,-1.07,-1.02,0.000801004228021942,0.000476095781998235,0.000238926809815813,0.00147490036045968,0.000683234495670943,1872.31,85.2653669720821,86.4144270510799,98.7730595988559,107.17541125794,97.3263359932214,-2666645.9,-91074.5,173595.6,106995,-16039.3
29/02/2024,-1.45,0.02,0.73,-2.93,-1.83,0.000167137568694469,0.000199626716134784,0.000174587581443487,0.0012588909873637,0.000740379555237657,1683.66,98.3250008702592,94.9509389226844,109.255418087314,124.635435990659,99.3305587872633,-2666134.9,-81208.2,173698.1,108071.3,-15961.7
01/03/2024,-1.18,-0.24,0.65,-3.21,-2.12,0.000704430165335391,0.000311044191852629,4.68454869362321e-05,0.000468828744510797,0.000251027346091297,1791.00,86.3744771565219,117.049677085624,131.599529675721,118.77130054669,128.335778389855,-2666947.4,-108111.7,172853.6,110911.3,-16299.5
02/03/2024,0.70,0.54,1.69,-1.91,-0.38,0.00290581331578185,0.000690895351292383,0.00263384187755425,0.00129193303437392,0.00200653140949644,1632.81,72.9353859658468,92.1515302075377,84.5754105870584,119.779435768845,104.735846325821,-2691890.2,-342967.9,163330.1,98879,-22598.8
03/03/2024,1.74,2.06,4.10,-0.34,1.28,0.000361363032716788,0.000561324364515561,0.00127411016544741,0.00145807495058018,0.00278036476043204,1543.43,100.98589726839,98.8262685755222,57.0267297421585,100.220177659596,55.9404871626473,-2700852.7,-484217.8,155319.9,87730.3,-25567.6
04/03/2024,2.37,3.87,4.91,0.11,2.79,0.00015210377500787,0.000441823410400141,0.000572034190841652,0.00060149454068467,0.000720952632298399,1896.57,102.724424434496,115.522933239564,69.9644209016519,104.117853744369,92.1531799998546,-2674907.1,-175979.6,164131.6,104587.9,-18399
05/03/2024,3.44,3.67,5.74,-0.83,3.24,0.000190550694956669,0.000127456192012683,6.11936100762713e-05,0.000496511082882759,0.00014282657999651,1913.89,64.157132047097,108.011583013362,117.19750958902,127.582164033687,111.180167668222,-2672473.6,-145896.2,162225.6,107849.9,-17491.3
06/03/2024,1.96,4.96,1.08,-6.78,-1.21,7.696802778851e-05,7.18544973178504e-06,1.1769031463583e-05,0.000208301633030234,2.14636294537275e-05,2091.09,112.307471710817,115.810678261216,147.884764129471,170.266420307474,159.997370539024,-2673359.1,-167558.2,165064.7,110605.4,-16345.8
07/03/2024,-1.48,3.79,-1.83,-6.42,-2.81,1.09630164126265e-05,4.49483136532874e-06,9.54601719322638e-05,1.36623259701747e-05,5.15988025288915e-06,1970.82,143.143115189022,123.084169621442,165.218109396077,177.366187309427,169.010484076556,-2671300.5,-177826.8,169247.5,110270.9,-15955.3
08/03/2024,-0.62,3.92,0.48,-2.58,-0.98,0.000176317777706499,4.72765699167815e-06,7.10460487663611e-05,1.22512261532493e-05,1.20946126968848e-05,1883.52,130.369871471925,150.924553157605,152.582662473148,171.936763998252,160.625797607809,-2673374.4,-233611.2,168750.8,106985.6,-16862.5
09/03/2024,2.03,6.37,4.34,2.26,1.40,1.55592476819693e-05,4.7143800336279e-06,9.18035540995412e-06,3.73128257730457e-05,5.02851219802525e-06,1231.31,133.700614741626,151.650584274294,157.817175070431,157.039207904007,162.879486583498,-2699390.5,-497529,155628.9,93540.4,-23666
10/03/2024,7.87,9.10,10.77,8.00,6.73,3.45714645827769e-06,1.40366997341169e-05,9.26939765798414e-06,0.000197119657836447,6.8188019415507e-06,932.78,145.750489673858,152.132040381198,150.231093506136,148.493577829623,158.448621411668,-2712461.2,-666216.6,141752.2,77152.1,-26854.6
11/03/2024,11.83,11.64,13.36,10.68,10.06,3.56758272617541e-06,0.000283259435102895,9.07286203876105e-06,2.55986156705638e-05,4.92536711369074e-06,1815.92,139.416792140502,137.199249817865,158.325777810749,169.96048657214,157.319341740765,-2689710.1,-375345.7,145991.9,91424.2,-19324
12/03/2024,12.34,11.49,13.72,10.05,10.73,3.36152416666849e-05,0.000201272794460487,8.22638328719605e-06,1.23885371487571e-05,4.10389779081772e-06,2165.89,140.636647544775,137.541177850345,165.500017829373,186.666565687097,153.715717047261,-2692233.3,-362706,141261,93834.5,-18370.3
13/03/2024,10.99,10.71,12.37,10.56,9.90,4.25473079865923e-06,4.63364910453418e-06,8.92975053462184e-06,1.24005523827323e-05,4.69146699265789e-06,1896.69,160.947562526985,152.561416588323,183.248678546175,188.632257770329,175.535675917769,-2695898.3,-390564,136501.3,93019.7,-18198.1
14/03/2024,10.20,10.26,12.41,9.77,11.06,4.60933783900604e-06,4.48648520547129e-06,7.4272732073029e-06,0.000567987576382253,5.23177716360562e-06,1765.94,165.121260708432,154.787770469753,184.468623914616,158.837077443003,182.824513573011,-2698203.2,-409272.9,130814.1,94400.1,-18453.6
15/03/2024,10.20,10.60,12.52,8.52,10.72,3.39552792539715e-06,5.60072043707214e-06,8.72052235687336e-06,0.00206217630971787,5.09177992454694e-06,1490.08,176.767405409634,155.298098896474,170.145726179219,122.086853818291,181.344070999361,-2703818.8,-462686.1,110522.8,95498.7,-18930.3
16/03/2024,8.24,10.14,10.34,5.27,7.43,3.52600103055279e-06,1.63915073774613e-05,8.36450008414497e-06,0.000172209658425678,6.38971288290807e-06,1407.20,177.708158290274,155.121628770895,180.332974480468,193.455677625883,182.891042366402,-2725649.8,-692674.1,113887.2,85704.1,-24599.5
17/03/2024,5.44,9.25,5.40,0.08,3.36,4.33977950473876e-06,4.31772401684456e-05,8.40156555724142e-06,0.000334161705392369,5.22732543673834e-06,1523.51,188.703676580609,168.072707581573,197.57982766217,169.842694544288,195.312903405207,-2729937,-817650.4,118413.8,77907.7,-26190.1
18/03/2024,2.94,7.25,2.79,-1.55,1.91,3.08687850184738e-06,5.11033740866818e-06,8.47797257688625e-06,0.000200707195461692,4.89623574440212e-06,2076.87,193.533405223484,181.860091581459,201.103115769287,170.272186502275,197.067329153742,-2697399.5,-479245.9,137310.8,100063.2,-17971.5
19/03/2024,2.74,7.35,3.14,-0.67,2.69,3.08741180871453e-06,0.00180658701515489,7.7986485895019e-06,0.000173795872706607,4.45293757238648e-06,2077.48,196.057625243666,131.450048005048,202.796815641923,187.87739918561,197.232119924996,-2693701.4,-426139.7,143636.5,101495.9,-17399.2
20/03/2024,2.94,7.53,3.72,0.86,2.48,0.000111294612031496,0.00621080952257776,9.32808536042837e-06,0.000271632188401968,4.17452037186892e-06,2207.65,197.237453503106,91.121708939291,204.393655871854,168.544117462309,202.975593026275,-2692574,-413751.6,146447.4,101743,-17318.9
21/03/2024,2.74,6.56,4.81,2.53,2.46,0.00234399859972139,0.00399147392846905,0.000175430984914268,0.000118198231406269,0.000575064527988701,2032.07,95.5623756678765,78.0640305142071,197.040506187467,181.567017485943,190.575601669343,-2690167.2,-403587.3,147708.9,99934.8,-17533
22/03/2024,4.97,6.23,6.64,3.79,4.16,0.00201417865390277,0.00306646637430841,0.00165340706603624,0.0010200281191083,0.00107585564502236,1736.28,98.8002138287272,124.186175862141,117.453332902392,177.610063912538,103.759831025915,-2694632.7,-420821.2,147211.3,97697.6,-17623.7
23/03/2024,5.31,5.14,6.62,5.44,4.77,0.00135738878961575,0.00538042388519249,0.00410026703997719,0.00244631188376669,0.00199511881884302,1038.85,119.180425103656,84.6545987173564,83.8297039027796,149.834160507301,100.193543421549,-2720361.2,-610791,138781.3,87975.3,-23918.2
24/03/2024,-0.05,-0.71,5.59,6.17,2.79,0.00297212004369558,0.00382110836965309,0.00104608551669718,0.00364401697302807,0.000726803407643239,748.46,148.780911991607,139.097958040167,143.06143497151,104.237954757823,144.230002275883,-2722330.5,-654280.1,131754.1,73332.1,-28102.5
25/03/2024,-3.00,-1.68,1.33,4.19,-1.43,0.000907335700703072,0.00397482424350642,0.000298637983627022,0.00533322106192777,0.000409394866915511,2143.18,153.544629789681,132.144255888475,178.329638180552,113.015962187008,160.097984733432,-2689258.7,-277055.7,149891.3,96218.9,-18191.5
26/03/2024,-1.33,-0.06,2.65,3.24,0.38,0.00289799437325507,0.00208804336991487,0.000872673829151352,0.0102243578842235,0.00174481360959499,1674.32,161.813475252346,130.089615043936,149.563875168359,86.246987355395,147.106469169184,-2684427.7,-239047.3,155322.1,100705.6,-17372.9
27/03/2024,-1.18,0.58,2.73,1.75,0.03,0.00141501741206816,0.00146722903862425,0.00155966730856875,0.00558689033235749,0.00569219348140785,1822.76,150.787804435406,105.188065064583,124.644996949707,98.5343569716583,146.532652084632,-2682143.4,-219133.8,157842.5,101991.8,-17130.2
28/03/2024,0.31,3.61,1.89,-0.97,-1.11,0.00600941560359934,0.00678957609998268,0.00294294480128518,0.00289513563998571,0.00450112687745083,1340.74,74.2506255746253,54.2932074292515,180.686056648161,149.326953907221,161.30684056681,-2684531,-252618.7,158954.1,102373.4,-18166.5
